name,sku,parent_sku,description,metadata,category_names,tag_names,quantities,list_prices,discount_codes,net_prices,image_url
"""Enzyme Washed Deluxe Chino Twill / Polycotton Oilfield® Camouflage""","""7E193M-BL/OLFD""","""7E193M-BL/OLFD""","""Enzyme Washed Deluxe Chino Twill / Polycotton\nOilfield® Camouflage\n6 Panel Constructed Contour (Distressed)\nBuckram laminated front panels with Pro-stitch\nPre-curved peak with contrast trim (P51)\nBlack underpeak\nSelf cloth back strap with velcro closure (S3)""","{""color"":""Black/Oilfield""}","[""Clothing""]",,"[1,144,576]","[""15.70"",""15.30"",""14.80""]",,"[6.7509999999999994,6.7509999999999994,6.7509999999999994]","""http://www.ajmintl.com/images_1/style_images_medium/7E193M-BL_OLFD.jpg"""
"""Deluxe Chino Twill / Polycotton Oilfield® Camouflage 6 Panel Constructed Contour (Trim)""","""7E375M-BL/OLFD""","""7E375M-BL/OLFD""","""Deluxe Chino Twill / Polycotton\nOilfield® Camouflage\n6 Panel Constructed Contour (Trim)\nBuckram laminated front panels with Pro-stitch\nPre-curved peak with 6 rows of contrasting stitching and trim (P4)\nSelf cloth / elastic back strap with tuck-in end and velcro closure (S28)""","{""color"":""Black/Oilfield""}","[""Clothing""]",,"[1,144,576]","[""13.80"",""13.40"",""13.00""]",,"[5.934,5.934,5.934]","""http://www.ajmintl.com/images_1/style_images_medium/7E375M-BL_OLFD.jpg"""
"""Polycotton Oilfield® Camouflage""","""7E630M-OLFD""","""7E630M-OLFD""","""Polycotton\nOilfield® Camouflage\n6 Panel Constructed Full-Fit\nBuckram laminated front panels with Pro-stitch\nPre-curved peak with 8 rows of stitching (P1)\nBlack underpeak\nSelf cloth / elastic back strap with tuck-in end and velcro closure (S28)""","{""color"":""Oilfield""}","[""Clothing""]",,"[1,144,576]","[""11.60"",""11.30"",""11.00""]",,"[4.9879999999999995,4.9879999999999995,4.9879999999999995]","""http://www.ajmintl.com/images_1/style_images_medium/7E630M-OLFD.jpg"""
"""Deluxe Chino Twill / Polyester Fishouflage® 6 Panel Constructed Contour (Trim)""","""7F375M-BL/WLEY""","""7F375M-BL/WLEY""","""Deluxe Chino Twill / Polyester\nFishouflage®\n6 Panel Constructed Contour (Trim)\nBuckram laminated front panels with Pro-stitch\nPre-curved peak with contrasting trim (P4)\nSelf cloth / elastic back strap with tuck-in end and velcro closure (S28)""","{""color"":""Black/Walleye""}","[""Clothing""]",,"[1,144,576]","[""14.40"",""14.00"",""13.60""]",,"[6.192,6.192,6.192]","""http://www.ajmintl.com/images_1/style_images_medium/7F375M-BL_WLEY.jpg"""
"""Polysuede 6 Panel Constructed Contour""","""7H400M-BL""","""7H400M-BL""","""Polysuede\n6 Panel Constructed Contour\nMatching soft-buckram laminated front panels with Pro-stitch\nPre-curved peak with 6 rows of stitching (P1)\nSelf cloth tuck-in back strap with velcro closure (S5)""","{""color"":""Black""}","[""Clothing""]",,"[1,144,576]","[""10.00"",""9.80"",""9.50""]",,"[4.3,4.3,4.3]","""http://www.ajmintl.com/images_1/style_images_medium/7H400M-BL.jpg"""
"""Polysuede 6 Panel Constructed Contour""","""7H400M-BR""","""7H400M-BL""","""Polysuede\n6 Panel Constructed Contour\nMatching soft-buckram laminated front panels with Pro-stitch\nPre-curved peak with 6 rows of stitching (P1)\nSelf cloth tuck-in back strap with velcro closure (S5)""","{""color"":""Brown""}","[""Clothing""]",,"[1,144,576]","[""10.00"",""9.80"",""9.50""]",,"[4.3,4.3,4.3]","""http://www.ajmintl.com/images_1/style_images_medium/7H400M-BR.jpg"""
"""Polysuede 6 Panel Constructed Contour""","""7H400M-CM""","""7H400M-BL""","""Polysuede\n6 Panel Constructed Contour\nMatching soft-buckram laminated front panels with Pro-stitch\nPre-curved peak with 6 rows of stitching (P1)\nSelf cloth tuck-in back strap with velcro closure (S5)""","{""color"":""Camel""}","[""Clothing""]",,"[1,144,576]","[""10.00"",""9.80"",""9.50""]",,"[4.3,4.3,4.3]","""http://www.ajmintl.com/images_1/style_images_medium/7H400M-CM.jpg"""
"""Polysuede 6 Panel Constructed Contour""","""7H400M-NV""","""7H400M-BL""","""Polysuede\n6 Panel Constructed Contour\nMatching soft-buckram laminated front panels with Pro-stitch\nPre-curved peak with 6 rows of stitching (P1)\nSelf cloth tuck-in back strap with velcro closure (S5)""","{""color"":""Navy""}","[""Clothing""]",,"[1,144,576]","[""10.00"",""9.80"",""9.50""]",,"[4.3,4.3,4.3]","""http://www.ajmintl.com/images_1/style_images_medium/7H400M-NV.jpg"""
"""Pigment Dyed Washed Polycotton 6 Panel Full-Fit""","""7J470M-BL""","""7J470M-BL""","""Pigment Dyed Washed Polycotton\n6 Panel Full-Fit\nNo backing behind front sections\nContrast stitching\nPre-curved peak with 8 rows of stitching (P1)\nSelf cloth/elastic back strap with tuck-in end and velcro closure (S28)""","{""color"":""Black""}","[""Clothing""]",,"[1,144,576]","[""13.60"",""13.30"",""12.90""]",,"[5.848,5.848,5.848]","""http://www.ajmintl.com/images_1/style_images_medium/7J470M-BL.jpg"""
"""Pigment Dyed Washed Polycotton 6 Panel Full-Fit""","""7J470M-BR""","""7J470M-BL""","""Pigment Dyed Washed Polycotton\n6 Panel Full-Fit\nNo backing behind front sections\nContrast stitching\nPre-curved peak with 8 rows of stitching (P1)\nSelf cloth/elastic back strap with tuck-in end and velcro closure (S28)""","{""color"":""Brown""}","[""Clothing""]",,"[1,144,576]","[""13.60"",""13.30"",""12.90""]",,"[5.848,5.848,5.848]","""http://www.ajmintl.com/images_1/style_images_medium/7J470M-BR.jpg"""
"""Pigment Dyed Washed Polycotton 6 Panel Constructed Full-Fit""","""7J630M-BL""","""7J630M-BL""","""Pigment Dyed Washed Polycotton\n6 Panel Constructed Full-Fit\nBuckram laminated front panels with Pro-stitch\nContrast stitching\nPre-curved peak with 8 rows of stitching (P1)\nSelf cloth/elastic back strap with tuck-in end and velcro closure (S28)""","{""color"":""Black""}","[""Clothing""]",,"[1,144,576]","[""13.90"",""13.50"",""13.10""]",,"[5.977,5.977,5.977]","""http://www.ajmintl.com/images_1/style_images_medium/7J630M-BL.jpg"""
"""Pigment Dyed Washed Polycotton 6 Panel Constructed Full-Fit""","""7J630M-BR""","""7J630M-BL""","""Pigment Dyed Washed Polycotton\n6 Panel Constructed Full-Fit\nBuckram laminated front panels with Pro-stitch\nContrast stitching\nPre-curved peak with 8 rows of stitching (P1)\nSelf cloth/elastic back strap with tuck-in end and velcro closure (S28)""","{""color"":""Brown""}","[""Clothing""]",,"[1,144,576]","[""13.90"",""13.50"",""13.10""]",,"[5.977,5.977,5.977]","""http://www.ajmintl.com/images_1/style_images_medium/7J630M-BR.jpg"""
"""Pigment Dyed Washed Polycotton / Duck Canvas 6 Panel Constructed Full-Fit""","""7K638M-BL/DKBL""","""7K638M-BL/DKBL""","""Pigment Dyed Washed Polycotton / Duck Canvas\n6 Panel Constructed Full-Fit\nBlack buckram laminated front panels with Pro-stitch\nPre-curved peak with contrasting trim with 8 rows of stitching (P56)\nBlack innertape and sweatband\nSelf cloth/elastic back strap with tuck-in end and velcro closure (S28)""","{""color"":""Black/Duck Canvas Black""}","[""Clothing""]",,"[1,144,576]","[""10.80"",""10.60"",""10.30""]",,"[4.644,4.644,4.644]","""http://www.ajmintl.com/images_1/style_images_medium/7K638M-BL_DKBL.jpg"""
"""Pigment Dyed Washed Polycotton / Duck Canvas 6 Panel Constructed Full-Fit""","""7K638M-BR/DKBR""","""7K638M-BL/DKBL""","""Pigment Dyed Washed Polycotton / Duck Canvas\n6 Panel Constructed Full-Fit\nBlack buckram laminated front panels with Pro-stitch\nPre-curved peak with contrasting trim with 8 rows of stitching (P56)\nBlack innertape and sweatband\nSelf cloth/elastic back strap with tuck-in end and velcro closure (S28)""","{""color"":""Brown/Duck Canvas Brown""}","[""Clothing""]",,"[1,144,576]","[""10.80"",""10.60"",""10.30""]",,"[4.644,4.644,4.644]","""http://www.ajmintl.com/images_1/style_images_medium/7K638M-BR_DKBR.jpg"""
"""Polyester / Nylon Mesh 5 Panel Traditional (Mesh Back)""","""8100M-FL""","""8100M-FL""","""Polyester / Nylon Mesh\n5 Panel Traditional (Mesh Back)\n3 3/4\"" Crown height\nBuckram laminated front panel\nPlastic adjustable back strap (S1)""","{""color"":""Fluorescent Orange""}","[""Clothing""]",,"[1,144,576]","[""6.60"",""6.40"",""6.20""]",,"[2.8379999999999996,2.8379999999999996,2.8379999999999996]","""http://www.ajmintl.com/images_1/style_images_medium/8100M-FL.jpg"""
"""Polyester 6 Panel Constructed Contour""","""8440M-FL""","""8440M-FL""","""Polyester\n6 Panel Constructed Contour\nBuckram laminated front panels with Pro-stitch\nPre-curved peak with 6 rows of stitching (P1)\nSelf cloth tuck-in back strap with punched flip buckle and sewn grommet (S26)""","{""color"":""Fluorescent Orange""}","[""Clothing""]",,"[1,144,576]","[""7.80"",""7.60"",""7.40""]",,"[3.354,3.354,3.354]","""http://www.ajmintl.com/images_1/style_images_medium/8440M-FL.jpg"""
"""Polyester 6 Panel Constructed Full-Fit""","""8630M-FL""","""8630M-FL""","""Polyester\n6 Panel Constructed Full-Fit\nBuckram laminated front panels with Pro-stitch\nPre-curved peak with 8 rows of stitching (P1)\nSelf cloth / elastic back strap with tuck-in end and velcro closure (S28)""","{""color"":""Fluorescent Orange""}","[""Clothing""]",,"[1,144,576]","[""7.40"",""7.20"",""7.00""]",,"[3.182,3.182,3.182]","""http://www.ajmintl.com/images_1/style_images_medium/8630M-FL.jpg"""
"""Polyester 6 Panel Constructed Full-Fit""","""8630M-SG""","""8630M-FL""","""Polyester\n6 Panel Constructed Full-Fit\nBuckram laminated front panels with Pro-stitch\nPre-curved peak with 8 rows of stitching (P1)\nSelf cloth / elastic back strap with tuck-in end and velcro closure (S28)""","{""color"":""Safety Green""}","[""Clothing""]",,"[1,144,576]","[""7.40"",""7.20"",""7.00""]",,"[3.182,3.182,3.182]","""http://www.ajmintl.com/images_1/style_images_medium/8630M-SG.jpg"""
"""Polyester 5 Panel Pro-Look""","""8850M-FL""","""8850M-FL""","""Polyester\n5 Panel Pro-Look\nBuckram laminated front panel with Pro-stitch\nPre-curved peak with 6 rows of stitching (P1)\nSelf cloth tuck-in back strap with embossed flip buckle and sewn grommet (S8)""","{""color"":""Fluorescent Orange""}","[""Clothing""]",,"[1,144,576]","[""7.50"",""7.30"",""7.10""]",,"[3.225,3.225,3.225]","""http://www.ajmintl.com/images_1/style_images_medium/8850M-FL.jpg"""
"""Brushed Polycotton / Polyester Realtree XTRA®""","""8A448M-RTXT/FL""","""8A448M-RTXT/FL""","""Brushed Polycotton / Polyester\nRealtree XTRA®\n6 Panel Constructed Contour\nBuckram laminated front panels with Pro-stitch\nPre-curved peak with 6 rows of stitching (P1)\nBlack underpeak\nSelf cloth tuck-in back strap with punched flip buckle and sewn grommet (S26)""","{""color"":""Realtree Xtra®/Fluorescent Orange""}","[""Clothing""]",,"[1,144,576]","[""8.80"",""8.60"",""8.30""]",,"[3.7840000000000003,3.7840000000000003,3.7840000000000003]","""http://www.ajmintl.com/images_1/style_images_medium/8A448M-RTXT_FL.jpg"""
"""Polyester / Brushed Polycotton Mossy Oak Break-Up® Realtree XTRA®""","""8B043M-FL/MOBU""","""8B043M-FL/MOBU""","""Polyester / Brushed Polycotton\nMossy Oak Break-Up®\nRealtree XTRA®\n6 Panel Constructed Contour\nBuckram laminated front panels with Pro-stitch\nPre-curved peak with contrast trim (P24)\nUnderpeak matching to colour of trim\nSelf cloth back strap with velcro closure (S3)""","{""color"":""Fluorescent Orange/Mossy Oak Break Up""}","[""Clothing""]",,"[1,144,576]","[""14.60"",""14.20"",""13.80""]",,"[6.278,6.278,6.278]","""http://www.ajmintl.com/images_1/style_images_medium/8B043M-FL_MOBU.jpg"""
"""Polyester / Brushed Polycotton Mossy Oak Break-Up® Realtree XTRA®""","""8B043M-FL/RTXT""","""8B043M-FL/MOBU""","""Polyester / Brushed Polycotton\nMossy Oak Break-Up®\nRealtree XTRA®\n6 Panel Constructed Contour\nBuckram laminated front panels with Pro-stitch\nPre-curved peak with contrast trim (P24)\nUnderpeak matching to colour of trim\nSelf cloth back strap with velcro closure (S3)""","{""color"":""Fluorescent Orange/Realtree Xtra®""}","[""Clothing""]",,"[1,144,576]","[""13.30"",""13.00"",""12.60""]",,"[5.719,5.719,5.719]","""http://www.ajmintl.com/images_1/style_images_medium/8B043M-FL_RTXT.jpg"""
"""Enzyme Washed - Polyester / Brushed Polycotton Mossy Oak Break-Up® Realtree XTRA®""","""8B193M-FL/MOBU""","""8B193M-FL/MOBU""","""Enzyme Washed - Polyester / Brushed Polycotton\nMossy Oak Break-Up®\nRealtree XTRA®\n6 Panel Constructed Contour (Distressed)\nBuckram laminated front panels with Pro-stitch\nPre-curved peak with contrast trim (P51)\nFluorescent orange underpeak\nSelf cloth back strap with velcro closure (S3)""","{""color"":""Fluorescent Orange/Mossy Oak Break Up""}","[""Clothing""]",,"[1,144,576]","[""15.40"",""15.00"",""14.60""]",,"[6.622,6.622,6.622]","""http://www.ajmintl.com/images_1/style_images_medium/8B193M-FL_MOBU.jpg"""
"""Enzyme Washed - Polyester / Brushed Polycotton Mossy Oak Break-Up® Realtree XTRA®""","""8B193M-FL/RTXT""","""8B193M-FL/MOBU""","""Enzyme Washed - Polyester / Brushed Polycotton\nMossy Oak Break-Up®\nRealtree XTRA®\n6 Panel Constructed Contour (Distressed)\nBuckram laminated front panels with Pro-stitch\nPre-curved peak with contrast trim (P51)\nFluorescent orange underpeak\nSelf cloth back strap with velcro closure (S3)""","{""color"":""Fluorescent Orange/Realtree Xtra®""}","[""Clothing""]",,"[1,144,576]","[""14.00"",""13.60"",""13.20""]",,"[6.02,6.02,6.02]","""http://www.ajmintl.com/images_1/style_images_medium/8B193M-FL_RTXT.jpg"""
"""Polycotton / Polyester 6 Panel Constructed Full-Fit (Reflective, Safety)""","""8C058M-BL/FL/RF""","""8C058M-BL/FL/RF""","""Polycotton / Polyester\n6 Panel Constructed Full-Fit (Reflective, Safety)\nBuckram laminated front panels with Pro-stitch\nPre-curved peak with 8 rows of stitching and REFLECTIVE edge\nSide and back panels with REFLECTIVE stripe\nSelf cloth tuck-in back strap with velcro closure with REFLECTIVE stripe""","{""color"":""Black/Fluorescent Orange/Reflective Grey""}","[""Clothing""]",,"[1,144,576]","[""14.90"",""14.50"",""14.10""]",,"[6.407,6.407,6.407]","""http://www.ajmintl.com/images_1/style_images_medium/8C058M-BL_FL_RF.jpg"""
"""Polycotton / Polyester 6 Panel Constructed Full-Fit (Reflective, Safety)""","""8C079M-BL/FL/RF""","""8C079M-BL/FL/RF""","""Polycotton / Polyester\n6 Panel Constructed Full-Fit (Reflective, Safety)\nBuckram laminated front panels with Pro-stitch\nPre-curved peak with 8 rows of stitching and REFLECTIVE edge\nSide and back panels with REFLECTIVE stripe\nSelf cloth / elastic back strap with tuck-in end and velcro closure with REFLECTIVE stripe""","{""color"":""Black/Fluorescent Orange/Reflective Grey""}","[""Clothing""]",,"[1,144,576]","[""17.30"",""16.80"",""16.30""]",,"[7.439,7.439,7.439]","""http://www.ajmintl.com/images_1/style_images_medium/8C079M-BL_FL_RF.jpg"""
"""Polycotton / Polyester 6 Panel Constructed Full-Fit (Reflective, Safety)""","""8C079M-BL/SG/RF""","""8C079M-BL/FL/RF""","""Polycotton / Polyester\n6 Panel Constructed Full-Fit (Reflective, Safety)\nBuckram laminated front panels with Pro-stitch\nPre-curved peak with 8 rows of stitching and REFLECTIVE edge\nSide and back panels with REFLECTIVE stripe\nSelf cloth / elastic back strap with tuck-in end and velcro closure with REFLECTIVE stripe""","{""color"":""Black/Safety Green/Reflective Grey""}","[""Clothing""]",,"[1,144,576]","[""17.30"",""16.80"",""16.30""]",,"[7.439,7.439,7.439]","""http://www.ajmintl.com/images_1/style_images_medium/8C079M-BL_SG_RF.jpg"""
"""SAV-T-LITE Attaches easily to caps/visors""","""9960-SAV-T-LITE""","""9960-SAV-T-LITE""","""SAV-T-LITE\nAttaches easily to caps/visors\nIdeal for all outdoor activities\n2 CR2032 batteries supplied""","{""color"":""SAV-T-LITE""}","[""Clothing""]",,"[1,144,576]","[""10.60"",""10.40"",""10.10""]",,"[4.558,4.558,4.558]","""http://www.ajmintl.com/images_1/style_images_medium/9960-SAV-T-LITE.jpg"""
"""Display Frame Holds 24 pcs, caps/visors""","""9995-SV""","""9995-SV""","""Display Frame\nHolds 24 pcs, caps/visors\n""","{""color"":""Silver""}","[""Clothing""]",,"[1,144,576]","[""600.00"",""586.00"",""572.00""]",,"[258.0,258.0,258.0]","""http://www.ajmintl.com/images_1/style_images_medium/9995-SV.jpg"""
"""Cap Display Rack Holds up to 144 pcs.""","""9997-BL""","""9997-BL""","""Cap Display Rack\nHolds up to 144 pcs.\n""","{""color"":""Black""}","[""Clothing""]",,"[1,144,576]","[""400.00"",""390.00"",""380.00""]",,"[172.0,172.0,172.0]","""http://www.ajmintl.com/images_1/style_images_medium/9997-BL.jpg"""
"""Metal Cap Display Unit Suitable for all caps & visors""","""9998-SV""","""9998-SV""","""Metal Cap Display Unit\nSuitable for all caps & visors\nIdeal for pegboard & slatwall""","{""color"":""Silver""}","[""Clothing""]",,"[1,144,576]","[""11.50"",""11.20"",""10.90""]",,"[4.945,4.945,4.945]","""http://www.ajmintl.com/images_1/style_images_medium/9998-SV.jpg"""
"""Polysuede / Heavyweight Brushed Cotton Drill 6 Panel Constructed Full-Fit""","""9A633M-CM/BL""","""9A633M-CM/BL""","""Polysuede / Heavyweight Brushed Cotton Drill\n6 Panel Constructed Full-Fit\nMatching buckram laminated front panels with Pro-stitch\nPre-curved peak\nSelf cloth/elastic back strap with tuck-in end and velcro closure (S28)""","{""color"":""Camel/Black""}","[""Clothing""]",,"[1,144,576]","[""13.50"",""13.20"",""12.80""]",,"[5.805,5.805,5.805]","""http://www.ajmintl.com/images_1/style_images_medium/9A633M-CM_BL.jpg"""
"""Waxed Cotton (Oilskin) 6 Panel Contour""","""9C620M-BL""","""9C620M-BL""","""Waxed Cotton (Oilskin)\n6 Panel Contour\nCotton lining on inside of cap\nPre-curved peak with 6 rows of stitching (P1)\nBlack cotton underpeak\nSelf cloth tuck-in back strap with embossed flip buckle and sewn grommet (S8)""","{""color"":""Black""}","[""Clothing""]",,"[1,144,576]","[""17.40"",""16.90"",""16.40""]",,"[7.481999999999999,7.481999999999999,7.481999999999999]","""http://www.ajmintl.com/images_1/style_images_medium/9C620M-BL.jpg"""
"""Waxed Cotton (Oilskin) 6 Panel Contour""","""9C620M-BR""","""9C620M-BL""","""Waxed Cotton (Oilskin)\n6 Panel Contour\nCotton lining on inside of cap\nPre-curved peak with 6 rows of stitching (P1)\nBlack cotton underpeak\nSelf cloth tuck-in back strap with embossed flip buckle and sewn grommet (S8)""","{""color"":""Brown""}","[""Clothing""]",,"[1,144,576]","[""17.40"",""16.90"",""16.40""]",,"[7.481999999999999,7.481999999999999,7.481999999999999]","""http://www.ajmintl.com/images_1/style_images_medium/9C620M-BR.jpg"""
"""Waxed Cotton (Oilskin) 6 Panel Contour""","""9C628M-BL/BR""","""9C628M-BL/BR""","""Waxed Cotton (Oilskin)\n6 Panel Contour\nCotton lining on inside of cap\nPre-curved peak with 6 rows of stitching (P1)\nBlack cotton underpeak\nSelf cloth tuck-in back strap with embossed flip buckle and sewn grommet (S8)""","{""color"":""Black/Brown""}","[""Clothing""]",,"[1,144,576]","[""17.40"",""16.90"",""16.40""]",,"[7.481999999999999,7.481999999999999,7.481999999999999]","""http://www.ajmintl.com/images_1/style_images_medium/9C628M-BL_BR.jpg"""
"""Waxed Cotton (Oilskin) 6 Panel Contour""","""9C628M-BR/BF""","""9C628M-BL/BR""","""Waxed Cotton (Oilskin)\n6 Panel Contour\nCotton lining on inside of cap\nPre-curved peak with 6 rows of stitching (P1)\nBlack cotton underpeak\nSelf cloth tuck-in back strap with embossed flip buckle and sewn grommet (S8)""","{""color"":""Brown/Black Forest""}","[""Clothing""]",,"[1,144,576]","[""17.40"",""16.90"",""16.40""]",,"[7.481999999999999,7.481999999999999,7.481999999999999]","""http://www.ajmintl.com/images_1/style_images_medium/9C628M-BR_BF.jpg"""
"""Waxed Cotton (Oilskin) 6 Panel Contour""","""9C628M-BR/MB""","""9C628M-BL/BR""","""Waxed Cotton (Oilskin)\n6 Panel Contour\nCotton lining on inside of cap\nPre-curved peak with 6 rows of stitching (P1)\nBlack cotton underpeak\nSelf cloth tuck-in back strap with embossed flip buckle and sewn grommet (S8)""","{""color"":""Brown/Midnight Blue""}","[""Clothing""]",,"[1,144,576]","[""17.40"",""16.90"",""16.40""]",,"[7.481999999999999,7.481999999999999,7.481999999999999]","""http://www.ajmintl.com/images_1/style_images_medium/9C628M-BR_MB.jpg"""
"""Waxed Cotton (Oilskin) 6 Panel Contour""","""9C750M-BF""","""9C750M-BF""","""Waxed Cotton (Oilskin)\n6 Panel Contour\nNo backing behind front panels\n6 Metal eyelets\nPre-curved peak with 6 rows of stitching (P1)\nBlack cotton underpeak\nSelf cloth tuck-in back strap with embossed flip buckle and sewn grommet (S8)""","{""color"":""Black Forest""}","[""Clothing""]",,"[1,144,576]","[""14.20"",""13.80"",""13.40""]",,"[6.106,6.106,6.106]","""http://www.ajmintl.com/images_1/style_images_medium/9C750M-BF.jpg"""
"""Waxed Cotton (Oilskin) 6 Panel Contour""","""9C750M-BL""","""9C750M-BF""","""Waxed Cotton (Oilskin)\n6 Panel Contour\nNo backing behind front panels\n6 Metal eyelets\nPre-curved peak with 6 rows of stitching (P1)\nBlack cotton underpeak\nSelf cloth tuck-in back strap with embossed flip buckle and sewn grommet (S8)""","{""color"":""Black""}","[""Clothing""]",,"[1,144,576]","[""14.20"",""13.80"",""13.40""]",,"[6.106,6.106,6.106]","""http://www.ajmintl.com/images_1/style_images_medium/9C750M-BL.jpg"""
"""Waxed Cotton (Oilskin) 6 Panel Contour""","""9C750M-BR""","""9C750M-BF""","""Waxed Cotton (Oilskin)\n6 Panel Contour\nNo backing behind front panels\n6 Metal eyelets\nPre-curved peak with 6 rows of stitching (P1)\nBlack cotton underpeak\nSelf cloth tuck-in back strap with embossed flip buckle and sewn grommet (S8)""","{""color"":""Brown""}","[""Clothing""]",,"[1,144,576]","[""14.20"",""13.80"",""13.40""]",,"[6.106,6.106,6.106]","""http://www.ajmintl.com/images_1/style_images_medium/9C750M-BR.jpg"""
"""Waxed Cotton (Oilskin) 6 Panel Contour""","""9C750M-MB""","""9C750M-BF""","""Waxed Cotton (Oilskin)\n6 Panel Contour\nNo backing behind front panels\n6 Metal eyelets\nPre-curved peak with 6 rows of stitching (P1)\nBlack cotton underpeak\nSelf cloth tuck-in back strap with embossed flip buckle and sewn grommet (S8)""","{""color"":""Midnight Blue""}","[""Clothing""]",,"[1,144,576]","[""14.20"",""13.80"",""13.40""]",,"[6.106,6.106,6.106]","""http://www.ajmintl.com/images_1/style_images_medium/9C750M-MB.jpg"""
"""Waxed Cotton (Oilskin) 6 Panel Contour""","""9C758M-BL/BR""","""9C758M-BL/BR""","""Waxed Cotton (Oilskin)\n6 Panel Contour\nNo backing behind front panels\n6 Metal eyelets\nPre-curved peak with 6 rows of stitching (P1)\nBlack cotton underpeak\nSelf cloth tuck-in back strap with embossed flip buckle and sewn grommet (S8)""","{""color"":""Black/Brown""}","[""Clothing""]",,"[1,144,576]","[""14.20"",""13.80"",""13.40""]",,"[6.106,6.106,6.106]","""http://www.ajmintl.com/images_1/style_images_medium/9C758M-BL_BR.jpg"""
"""Waxed Cotton (Oilskin) 6 Panel Contour""","""9C758M-BR/BF""","""9C758M-BL/BR""","""Waxed Cotton (Oilskin)\n6 Panel Contour\nNo backing behind front panels\n6 Metal eyelets\nPre-curved peak with 6 rows of stitching (P1)\nBlack cotton underpeak\nSelf cloth tuck-in back strap with embossed flip buckle and sewn grommet (S8)""","{""color"":""Brown/Black Forest""}","[""Clothing""]",,"[1,144,576]","[""14.20"",""13.80"",""13.40""]",,"[6.106,6.106,6.106]","""http://www.ajmintl.com/images_1/style_images_medium/9C758M-BR_BF.jpg"""
"""Waxed Cotton (Oilskin) 6 Panel Contour""","""9C758M-BR/MB""","""9C758M-BL/BR""","""Waxed Cotton (Oilskin)\n6 Panel Contour\nNo backing behind front panels\n6 Metal eyelets\nPre-curved peak with 6 rows of stitching (P1)\nBlack cotton underpeak\nSelf cloth tuck-in back strap with embossed flip buckle and sewn grommet (S8)""","{""color"":""Brown/Midnight Blue""}","[""Clothing""]",,"[1,144,576]","[""14.20"",""13.80"",""13.40""]",,"[6.106,6.106,6.106]","""http://www.ajmintl.com/images_1/style_images_medium/9C758M-BR_MB.jpg"""
"""Acrylic Board Toque (Digital)""","""9D033M-BL/SL/PT""","""9D033M-BL/SL/PT""","""Acrylic\nBoard Toque (Digital)\nJacquard knit\nPartial polyester fleece lining""","{""color"":""Black/Slate/Putty""}","[""Clothing""]",,"[1,144,576]","[""11.00"",""10.70"",""10.40""]",,"[4.7299999999999995,4.7299999999999995,4.7299999999999995]","""http://www.ajmintl.com/images_1/style_images_medium/9D033M-BL_SL_PT.jpg"""
"""Acrylic Board Toque (Digital)""","""9D033M-NV/SL/PT""","""9D033M-BL/SL/PT""","""Acrylic\nBoard Toque (Digital)\nJacquard knit\nPartial polyester fleece lining""","{""color"":""Navy/Slate/Putty""}","[""Clothing""]",,"[1,144,576]","[""11.00"",""10.70"",""10.40""]",,"[4.7299999999999995,4.7299999999999995,4.7299999999999995]","""http://www.ajmintl.com/images_1/style_images_medium/9D033M-NV_SL_PT.jpg"""
"""Acrylic Cuff Toque (Pom Pom)""","""9E060M-BL""","""9E060M-BL""","""Acrylic\nCuff Toque (Pom Pom)\nJersey knit""","{""color"":""Black""}","[""Clothing""]",,"[1,144,576]","[""7.20"",""7.00"",""6.80""]",,"[3.096,3.096,3.096]","""http://www.ajmintl.com/images_1/style_images_medium/9E060M-BL.jpg"""
"""Acrylic Cuff Toque (Pom Pom)""","""9E060M-NV""","""9E060M-BL""","""Acrylic\nCuff Toque (Pom Pom)\nJersey knit""","{""color"":""Navy""}","[""Clothing""]",,"[1,144,576]","[""7.20"",""7.00"",""6.80""]",,"[3.096,3.096,3.096]","""http://www.ajmintl.com/images_1/style_images_medium/9E060M-NV.jpg"""
"""Acrylic Cuff Toque (Pom Pom)""","""9E064M-BL/CH/WH""","""9E064M-BL/CH/WH""","""Acrylic\nCuff Toque (Pom Pom)\nJersey knit""","{""color"":""Black/Charcoal/White""}","[""Clothing""]",,"[1,144,576]","[""7.20"",""7.00"",""6.80""]",,"[3.096,3.096,3.096]","""http://www.ajmintl.com/images_1/style_images_medium/9E064M-BL_CH_WH.jpg"""
"""Acrylic Cuff Toque (Pom Pom)""","""9E064M-BL/RD/WH""","""9E064M-BL/CH/WH""","""Acrylic\nCuff Toque (Pom Pom)\nJersey knit""","{""color"":""Black/Red/White""}","[""Clothing""]",,"[1,144,576]","[""7.20"",""7.00"",""6.80""]",,"[3.096,3.096,3.096]","""http://www.ajmintl.com/images_1/style_images_medium/9E064M-BL_RD_WH.jpg"""
"""Acrylic Cuff Toque (Pom Pom)""","""9E064M-NV/CH/WH""","""9E064M-BL/CH/WH""","""Acrylic\nCuff Toque (Pom Pom)\nJersey knit""","{""color"":""Navy/Charcoal/White""}","[""Clothing""]",,"[1,144,576]","[""7.20"",""7.00"",""6.80""]",,"[3.096,3.096,3.096]","""http://www.ajmintl.com/images_1/style_images_medium/9E064M-NV_CH_WH.jpg"""
