StyleCode,Description_En,Description_Fr,Catalogue_Supplement_Page_En,Catalogue_Supplement_Page_Fr,# of Colourways,Colourways,Colourway_En,Colourway_Fr,Mp Price,CL Price,VP Price,WebLink,Sizing,Short_Description_En,Short_Description_Fr
9K036M,Acrylic / Polyester Fleece~Board Toque (Frequency)~Chunky jacquard knit~Partial polyester fleece lining,Acrylique / Molleton de Polyester~Tuque «Board» (Fréquence)~Tricot torsadé large jacquard~Doublure partielle en molleton de polyester,Page # 163 of catalogue~Page # 19 of supplement,Page # 163 du catalogue~Page # 19 du suppl&eacute;ment,,BL/SL/PT,Black/Slate/Putty,Noir/Gris ardoise/Mastic,$11.00 ,$10.70 ,$10.40 ,http://www.ajmintl.com/product_style_info.aspx?mystylecode=9K036M&mycolorimg=9K036M-BL_SL_PT.jpg,N/A,Acrylic / Polyester Fleece~Board Toque (Frequency),Acrylique / Molleton de Polyester~Tuque «Board» (Fréquence)
9K036M,Acrylic / Polyester Fleece~Board Toque (Frequency)~Chunky jacquard knit~Partial polyester fleece lining,Acrylique / Molleton de Polyester~Tuque «Board» (Fréquence)~Tricot torsadé large jacquard~Doublure partielle en molleton de polyester,Page # 163 of catalogue~Page # 19 of supplement,Page # 163 du catalogue~Page # 19 du suppl&eacute;ment,,NV/CH/GY,Navy/Charcoal/Grey,Bleu marine/Gris charbon/Gris,$11.00 ,$10.70 ,$10.40 ,http://www.ajmintl.com/product_style_info.aspx?mystylecode=9K036M&mycolorimg=9K036M-NV_CH_GY.jpg,N/A,Acrylic / Polyester Fleece~Board Toque (Frequency),Acrylique / Molleton de Polyester~Tuque «Board» (Fréquence)
9L000L,Rough Cotton~Deluxe Wide Brim style (Ladies - One size fits all)~9.5 cm Crown height~13 cm Brim with 2.5 cms binding~White cotton sweatband with white heavy draw string,Coton Rugueux~Bordure large style deluxe (Femmes - une grandeur pour tous)~Hauteur de la couronne 9.5 cm~Bordure 13 cm avec liséré de 2.5 cm~Bandeau de coton blanc avec gros cordon attache en blanc,Page # 93 of catalogue~,Page # 93 du catalogue~,10,BL,Black,Noir,$35.40 ,$34.50 ,$33.60 ,http://www.ajmintl.com/product_style_info.aspx?mystylecode=9L000L&mycolorimg=9L000L-BL.jpg,N/A,Rough Cotton~Deluxe Wide Brim style (Ladies - One size fits all),Coton Rugueux~Bordure large style deluxe (Femmes - une grandeur pour tous)
9L000L,Rough Cotton~Deluxe Wide Brim style (Ladies - One size fits all)~9.5 cm Crown height~13 cm Brim with 2.5 cms binding~White cotton sweatband with white heavy draw string,Coton Rugueux~Bordure large style deluxe (Femmes - une grandeur pour tous)~Hauteur de la couronne 9.5 cm~Bordure 13 cm avec liséré de 2.5 cm~Bandeau de coton blanc avec gros cordon attache en blanc,Page # 93 of catalogue~,Page # 93 du catalogue~,,CH,Charcoal,Gris charbon,$35.40 ,$34.50 ,$33.60 ,http://www.ajmintl.com/product_style_info.aspx?mystylecode=9L000L&mycolorimg=9L000L-CH.jpg,N/A,Rough Cotton~Deluxe Wide Brim style (Ladies - One size fits all),Coton Rugueux~Bordure large style deluxe (Femmes - une grandeur pour tous)
9L000L,Rough Cotton~Deluxe Wide Brim style (Ladies - One size fits all)~9.5 cm Crown height~13 cm Brim with 2.5 cms binding~White cotton sweatband with white heavy draw string,Coton Rugueux~Bordure large style deluxe (Femmes - une grandeur pour tous)~Hauteur de la couronne 9.5 cm~Bordure 13 cm avec liséré de 2.5 cm~Bandeau de coton blanc avec gros cordon attache en blanc,Page # 93 of catalogue~,Page # 93 du catalogue~,,CR,Crimson,Rouge (crimson),$35.40 ,$34.50 ,$33.60 ,http://www.ajmintl.com/product_style_info.aspx?mystylecode=9L000L&mycolorimg=9L000L-CR.jpg,N/A,Rough Cotton~Deluxe Wide Brim style (Ladies - One size fits all),Coton Rugueux~Bordure large style deluxe (Femmes - une grandeur pour tous)
9L000L,Rough Cotton~Deluxe Wide Brim style (Ladies - One size fits all)~9.5 cm Crown height~13 cm Brim with 2.5 cms binding~White cotton sweatband with white heavy draw string,Coton Rugueux~Bordure large style deluxe (Femmes - une grandeur pour tous)~Hauteur de la couronne 9.5 cm~Bordure 13 cm avec liséré de 2.5 cm~Bandeau de coton blanc avec gros cordon attache en blanc,Page # 93 of catalogue~,Page # 93 du catalogue~,,FS,Fuchsia,Fuchsia,$35.40 ,$34.50 ,$33.60 ,http://www.ajmintl.com/product_style_info.aspx?mystylecode=9L000L&mycolorimg=9L000L-FS.jpg,N/A,Rough Cotton~Deluxe Wide Brim style (Ladies - One size fits all),Coton Rugueux~Bordure large style deluxe (Femmes - une grandeur pour tous)
9L000L,Rough Cotton~Deluxe Wide Brim style (Ladies - One size fits all)~9.5 cm Crown height~13 cm Brim with 2.5 cms binding~White cotton sweatband with white heavy draw string,Coton Rugueux~Bordure large style deluxe (Femmes - une grandeur pour tous)~Hauteur de la couronne 9.5 cm~Bordure 13 cm avec liséré de 2.5 cm~Bandeau de coton blanc avec gros cordon attache en blanc,Page # 93 of catalogue~,Page # 93 du catalogue~,,NA,Natural,Naturel,$35.40 ,$34.50 ,$33.60 ,http://www.ajmintl.com/product_style_info.aspx?mystylecode=9L000L&mycolorimg=9L000L-NA.jpg,N/A,Rough Cotton~Deluxe Wide Brim style (Ladies - One size fits all),Coton Rugueux~Bordure large style deluxe (Femmes - une grandeur pour tous)
9L000L,Rough Cotton~Deluxe Wide Brim style (Ladies - One size fits all)~9.5 cm Crown height~13 cm Brim with 2.5 cms binding~White cotton sweatband with white heavy draw string,Coton Rugueux~Bordure large style deluxe (Femmes - une grandeur pour tous)~Hauteur de la couronne 9.5 cm~Bordure 13 cm avec liséré de 2.5 cm~Bandeau de coton blanc avec gros cordon attache en blanc,Page # 93 of catalogue~,Page # 93 du catalogue~,,NV,Navy,Bleu marine,$35.40 ,$34.50 ,$33.60 ,http://www.ajmintl.com/product_style_info.aspx?mystylecode=9L000L&mycolorimg=9L000L-NV.jpg,N/A,Rough Cotton~Deluxe Wide Brim style (Ladies - One size fits all),Coton Rugueux~Bordure large style deluxe (Femmes - une grandeur pour tous)
9L000L,Rough Cotton~Deluxe Wide Brim style (Ladies - One size fits all)~9.5 cm Crown height~13 cm Brim with 2.5 cms binding~White cotton sweatband with white heavy draw string,Coton Rugueux~Bordure large style deluxe (Femmes - une grandeur pour tous)~Hauteur de la couronne 9.5 cm~Bordure 13 cm avec liséré de 2.5 cm~Bandeau de coton blanc avec gros cordon attache en blanc,Page # 93 of catalogue~,Page # 93 du catalogue~,,OL,Olive,Olive,$35.40 ,$34.50 ,$33.60 ,http://www.ajmintl.com/product_style_info.aspx?mystylecode=9L000L&mycolorimg=9L000L-OL.jpg,N/A,Rough Cotton~Deluxe Wide Brim style (Ladies - One size fits all),Coton Rugueux~Bordure large style deluxe (Femmes - une grandeur pour tous)
9L000L,Rough Cotton~Deluxe Wide Brim style (Ladies - One size fits all)~9.5 cm Crown height~13 cm Brim with 2.5 cms binding~White cotton sweatband with white heavy draw string,Coton Rugueux~Bordure large style deluxe (Femmes - une grandeur pour tous)~Hauteur de la couronne 9.5 cm~Bordure 13 cm avec liséré de 2.5 cm~Bandeau de coton blanc avec gros cordon attache en blanc,Page # 93 of catalogue~,Page # 93 du catalogue~,,TP,Taupe,Taupe,$35.40 ,$34.50 ,$33.60 ,http://www.ajmintl.com/product_style_info.aspx?mystylecode=9L000L&mycolorimg=9L000L-TP.jpg,N/A,Rough Cotton~Deluxe Wide Brim style (Ladies - One size fits all),Coton Rugueux~Bordure large style deluxe (Femmes - une grandeur pour tous)
9L000L,Rough Cotton~Deluxe Wide Brim style (Ladies - One size fits all)~9.5 cm Crown height~13 cm Brim with 2.5 cms binding~White cotton sweatband with white heavy draw string,Coton Rugueux~Bordure large style deluxe (Femmes - une grandeur pour tous)~Hauteur de la couronne 9.5 cm~Bordure 13 cm avec liséré de 2.5 cm~Bandeau de coton blanc avec gros cordon attache en blanc,Page # 93 of catalogue~,Page # 93 du catalogue~,,TR,Turquoise,Turquoise,$35.40 ,$34.50 ,$33.60 ,http://www.ajmintl.com/product_style_info.aspx?mystylecode=9L000L&mycolorimg=9L000L-TR.jpg,N/A,Rough Cotton~Deluxe Wide Brim style (Ladies - One size fits all),Coton Rugueux~Bordure large style deluxe (Femmes - une grandeur pour tous)
9L000L,Rough Cotton~Deluxe Wide Brim style (Ladies - One size fits all)~9.5 cm Crown height~13 cm Brim with 2.5 cms binding~White cotton sweatband with white heavy draw string,Coton Rugueux~Bordure large style deluxe (Femmes - une grandeur pour tous)~Hauteur de la couronne 9.5 cm~Bordure 13 cm avec liséré de 2.5 cm~Bandeau de coton blanc avec gros cordon attache en blanc,Page # 93 of catalogue~,Page # 93 du catalogue~,,WH,White,Blanc,$35.40 ,$34.50 ,$33.60 ,http://www.ajmintl.com/product_style_info.aspx?mystylecode=9L000L&mycolorimg=9L000L-WH.jpg,N/A,Rough Cotton~Deluxe Wide Brim style (Ladies - One size fits all),Coton Rugueux~Bordure large style deluxe (Femmes - une grandeur pour tous)
9M039M,Acrylic~Board Toque~Marl/Stripe Rib knit,Acrylique~Tuque «Board»~Tricot côtelé marne/verticaux,Page # 159 of catalogue~Page # 15 of supplement,Page # 159 du catalogue~Page # 15 du suppl&eacute;ment,6,BL/CH,Black/Charcoal,Noir/Gris charbon,$8.80 ,$8.60 ,$8.30 ,http://www.ajmintl.com/product_style_info.aspx?mystylecode=9M039M&mycolorimg=9M039M-BL_CH.jpg,N/A,Acrylic~Board Toque,Acrylique~Tuque «Board»
9M039M,Acrylic~Board Toque~Marl/Stripe Rib knit,Acrylique~Tuque «Board»~Tricot côtelé marne/verticaux,Page # 159 of catalogue~Page # 15 of supplement,Page # 159 du catalogue~Page # 15 du suppl&eacute;ment,,BL/GL,Black/Gold,Noir/Or,$8.80 ,$8.60 ,$8.30 ,http://www.ajmintl.com/product_style_info.aspx?mystylecode=9M039M&mycolorimg=9M039M-BL_GL.jpg,N/A,Acrylic~Board Toque,Acrylique~Tuque «Board»
9M039M,Acrylic~Board Toque~Marl/Stripe Rib knit,Acrylique~Tuque «Board»~Tricot côtelé marne/verticaux,Page # 159 of catalogue~Page # 15 of supplement,Page # 159 du catalogue~Page # 15 du suppl&eacute;ment,,BL/RD,Black/Red,Noir/Rouge,$8.80 ,$8.60 ,$8.30 ,http://www.ajmintl.com/product_style_info.aspx?mystylecode=9M039M&mycolorimg=9M039M-BL_RD.jpg,N/A,Acrylic~Board Toque,Acrylique~Tuque «Board»
9M039M,Acrylic~Board Toque~Marl/Stripe Rib knit,Acrylique~Tuque «Board»~Tricot côtelé marne/verticaux,Page # 159 of catalogue~Page # 15 of supplement,Page # 159 du catalogue~Page # 15 du suppl&eacute;ment,,BL/RY,Black/Royal Blue,Noir/Bleu royal,$8.80 ,$8.60 ,$8.30 ,http://www.ajmintl.com/product_style_info.aspx?mystylecode=9M039M&mycolorimg=9M039M-BL_RY.jpg,N/A,Acrylic~Board Toque,Acrylique~Tuque «Board»
9M039M,Acrylic~Board Toque~Marl/Stripe Rib knit,Acrylique~Tuque «Board»~Tricot côtelé marne/verticaux,Page # 159 of catalogue~Page # 15 of supplement,Page # 159 du catalogue~Page # 15 du suppl&eacute;ment,,CH/BL,Charcoal/Black,Gris charbon/Noir,$8.80 ,$8.60 ,$8.30 ,http://www.ajmintl.com/product_style_info.aspx?mystylecode=9M039M&mycolorimg=9M039M-CH_BL.jpg,N/A,Acrylic~Board Toque,Acrylique~Tuque «Board»
9M039M,Acrylic~Board Toque~Marl/Stripe Rib knit,Acrylique~Tuque «Board»~Tricot côtelé marne/verticaux,Page # 159 of catalogue~Page # 15 of supplement,Page # 159 du catalogue~Page # 15 du suppl&eacute;ment,,NV/CH,Navy/Charcoal,Bleu marine/Gris charbon,$8.80 ,$8.60 ,$8.30 ,http://www.ajmintl.com/product_style_info.aspx?mystylecode=9M039M&mycolorimg=9M039M-NV_CH.jpg,N/A,Acrylic~Board Toque,Acrylique~Tuque «Board»
9M069M,Acrylic~Cuff Toque (Pom Pom)~Marl/Stripe Rib knit,Acrylique~Tuque à rebord (Pompon)~Tricot côtelé marne/verticaux,Page # 173 of catalogue~Page # 29 of supplement,Page # 173 du catalogue~Page # 29 du suppl&eacute;ment,6,BL/CH,Black/Charcoal,Noir/Gris charbon,$10.50 ,$10.30 ,$10.00 ,http://www.ajmintl.com/product_style_info.aspx?mystylecode=9M069M&mycolorimg=9M069M-BL_CH.jpg,N/A,Acrylic~Cuff Toque (Pom Pom),Acrylique~Tuque à rebord (Pompon)
9M069M,Acrylic~Cuff Toque (Pom Pom)~Marl/Stripe Rib knit,Acrylique~Tuque à rebord (Pompon)~Tricot côtelé marne/verticaux,Page # 173 of catalogue~Page # 29 of supplement,Page # 173 du catalogue~Page # 29 du suppl&eacute;ment,,BL/GL,Black/Gold,Noir/Or,$10.50 ,$10.30 ,$10.00 ,http://www.ajmintl.com/product_style_info.aspx?mystylecode=9M069M&mycolorimg=9M069M-BL_GL.jpg,N/A,Acrylic~Cuff Toque (Pom Pom),Acrylique~Tuque à rebord (Pompon)
9M069M,Acrylic~Cuff Toque (Pom Pom)~Marl/Stripe Rib knit,Acrylique~Tuque à rebord (Pompon)~Tricot côtelé marne/verticaux,Page # 173 of catalogue~Page # 29 of supplement,Page # 173 du catalogue~Page # 29 du suppl&eacute;ment,,BL/RD,Black/Red,Noir/Rouge,$10.50 ,$10.30 ,$10.00 ,http://www.ajmintl.com/product_style_info.aspx?mystylecode=9M069M&mycolorimg=9M069M-BL_RD.jpg,N/A,Acrylic~Cuff Toque (Pom Pom),Acrylique~Tuque à rebord (Pompon)
9M069M,Acrylic~Cuff Toque (Pom Pom)~Marl/Stripe Rib knit,Acrylique~Tuque à rebord (Pompon)~Tricot côtelé marne/verticaux,Page # 173 of catalogue~Page # 29 of supplement,Page # 173 du catalogue~Page # 29 du suppl&eacute;ment,,BL/RY,Black/Royal Blue,Noir/Bleu royal,$10.50 ,$10.30 ,$10.00 ,http://www.ajmintl.com/product_style_info.aspx?mystylecode=9M069M&mycolorimg=9M069M-BL_RY.jpg,N/A,Acrylic~Cuff Toque (Pom Pom),Acrylique~Tuque à rebord (Pompon)
9M069M,Acrylic~Cuff Toque (Pom Pom)~Marl/Stripe Rib knit,Acrylique~Tuque à rebord (Pompon)~Tricot côtelé marne/verticaux,Page # 173 of catalogue~Page # 29 of supplement,Page # 173 du catalogue~Page # 29 du suppl&eacute;ment,,CH/BL,Charcoal/Black,Gris charbon/Noir,$10.50 ,$10.30 ,$10.00 ,http://www.ajmintl.com/product_style_info.aspx?mystylecode=9M069M&mycolorimg=9M069M-CH_BL.jpg,N/A,Acrylic~Cuff Toque (Pom Pom),Acrylique~Tuque à rebord (Pompon)
9M069M,Acrylic~Cuff Toque (Pom Pom)~Marl/Stripe Rib knit,Acrylique~Tuque à rebord (Pompon)~Tricot côtelé marne/verticaux,Page # 173 of catalogue~Page # 29 of supplement,Page # 173 du catalogue~Page # 29 du suppl&eacute;ment,,NV/CH,Navy/Charcoal,Bleu marine/Gris charbon,$10.50 ,$10.30 ,$10.00 ,http://www.ajmintl.com/product_style_info.aspx?mystylecode=9M069M&mycolorimg=9M069M-NV_CH.jpg,N/A,Acrylic~Cuff Toque (Pom Pom),Acrylique~Tuque à rebord (Pompon)
AC0001,Bamboo Charcoal & Polyester~6 Panel Constructed Contour (A-Class)~Deluxe buckram laminated front panels with complete Pro-stitch~Pre-curved peak with 6 rows of stitching (P1)~Self cloth premium sweatband~Self cloth back strap with velcro closure (S3),Bambou Charbon et Polyester~6 Panneaux «Contour Renforcé» (A-Class)~Panneaux avant laminés de bougran deluxe et couture complète «Pro»~Palette pré-courbée avec 6 rangées de couture (P1)~Bandeau intérieur en tissu de qualité~Attache arrière en tissu avec fermeture velcro (S3),Page # 20 of catalogue~,Page # 20 du catalogue~,3,BL,Black,Noir,$16.60 ,$16.20 ,$15.70 ,http://www.ajmintl.com/product_style_info.aspx?mystylecode=AC0001&mycolorimg=AC0001-BL.jpg,N/A,Bamboo Charcoal & Polyester~6 Panel Constructed Contour (A-Class),Bambou Charbon et Polyester~6 Panneaux «Contour Renforcé» (A-Class)
AC0001,Bamboo Charcoal & Polyester~6 Panel Constructed Contour (A-Class)~Deluxe buckram laminated front panels with complete Pro-stitch~Pre-curved peak with 6 rows of stitching (P1)~Self cloth premium sweatband~Self cloth back strap with velcro closure (S3),Bambou Charbon et Polyester~6 Panneaux «Contour Renforcé» (A-Class)~Panneaux avant laminés de bougran deluxe et couture complète «Pro»~Palette pré-courbée avec 6 rangées de couture (P1)~Bandeau intérieur en tissu de qualité~Attache arrière en tissu avec fermeture velcro (S3),Page # 20 of catalogue~,Page # 20 du catalogue~,,NV,Navy,Bleu marine,$16.60 ,$16.20 ,$15.70 ,http://www.ajmintl.com/product_style_info.aspx?mystylecode=AC0001&mycolorimg=AC0001-NV.jpg,N/A,Bamboo Charcoal & Polyester~6 Panel Constructed Contour (A-Class),Bambou Charbon et Polyester~6 Panneaux «Contour Renforcé» (A-Class)
AC0001,Bamboo Charcoal & Polyester~6 Panel Constructed Contour (A-Class)~Deluxe buckram laminated front panels with complete Pro-stitch~Pre-curved peak with 6 rows of stitching (P1)~Self cloth premium sweatband~Self cloth back strap with velcro closure (S3),Bambou Charbon et Polyester~6 Panneaux «Contour Renforcé» (A-Class)~Panneaux avant laminés de bougran deluxe et couture complète «Pro»~Palette pré-courbée avec 6 rangées de couture (P1)~Bandeau intérieur en tissu de qualité~Attache arrière en tissu avec fermeture velcro (S3),Page # 20 of catalogue~,Page # 20 du catalogue~,,PT,Putty,Mastic,$16.60 ,$16.20 ,$15.70 ,http://www.ajmintl.com/product_style_info.aspx?mystylecode=AC0001&mycolorimg=AC0001-PT.jpg,N/A,Bamboo Charcoal & Polyester~6 Panel Constructed Contour (A-Class),Bambou Charbon et Polyester~6 Panneaux «Contour Renforcé» (A-Class)
AC0002,Recycled Polyester~6 Panel Constructed Contour (A-Class)~Deluxe buckram laminated front panels with complete Pro-stitch~Pre-curved peak with 6 rows of stitching (P1)~Self cloth premium sweatband~Self cloth back strap with velcro closure (S3),Polyester Recyclé~6 Panneaux «Contour Renforcé» (A-Class)~Panneaux avant laminés de bougran deluxe et couture complète «Pro»~Palette pré-courbée avec 6 rangées de couture (P1)~Bandeau intérieur en tissu de qualité~Attache arrière en tissu avec fermeture velcro (S3),Page # 20 of catalogue~,Page # 20 du catalogue~,3,BL,Black,Noir,$17.60 ,$17.10 ,$16.60 ,http://www.ajmintl.com/product_style_info.aspx?mystylecode=AC0002&mycolorimg=AC0002-BL.jpg,N/A,Recycled Polyester~6 Panel Constructed Contour (A-Class),Polyester Recyclé~6 Panneaux «Contour Renforcé» (A-Class)
AC0002,Recycled Polyester~6 Panel Constructed Contour (A-Class)~Deluxe buckram laminated front panels with complete Pro-stitch~Pre-curved peak with 6 rows of stitching (P1)~Self cloth premium sweatband~Self cloth back strap with velcro closure (S3),Polyester Recyclé~6 Panneaux «Contour Renforcé» (A-Class)~Panneaux avant laminés de bougran deluxe et couture complète «Pro»~Palette pré-courbée avec 6 rangées de couture (P1)~Bandeau intérieur en tissu de qualité~Attache arrière en tissu avec fermeture velcro (S3),Page # 20 of catalogue~,Page # 20 du catalogue~,,CH,Charcoal,Gris charbon,$17.60 ,$17.10 ,$16.60 ,http://www.ajmintl.com/product_style_info.aspx?mystylecode=AC0002&mycolorimg=AC0002-CH.jpg,N/A,Recycled Polyester~6 Panel Constructed Contour (A-Class),Polyester Recyclé~6 Panneaux «Contour Renforcé» (A-Class)
AC0002,Recycled Polyester~6 Panel Constructed Contour (A-Class)~Deluxe buckram laminated front panels with complete Pro-stitch~Pre-curved peak with 6 rows of stitching (P1)~Self cloth premium sweatband~Self cloth back strap with velcro closure (S3),Polyester Recyclé~6 Panneaux «Contour Renforcé» (A-Class)~Panneaux avant laminés de bougran deluxe et couture complète «Pro»~Palette pré-courbée avec 6 rangées de couture (P1)~Bandeau intérieur en tissu de qualité~Attache arrière en tissu avec fermeture velcro (S3),Page # 20 of catalogue~,Page # 20 du catalogue~,,MB,Midnight Blue,Bleu minuit,$17.60 ,$17.10 ,$16.60 ,http://www.ajmintl.com/product_style_info.aspx?mystylecode=AC0002&mycolorimg=AC0002-MB.jpg,N/A,Recycled Polyester~6 Panel Constructed Contour (A-Class),Polyester Recyclé~6 Panneaux «Contour Renforcé» (A-Class)
AC0003,"Deluxe Polyester Closed Mesh~6 Panel Constructed Contour (A-Class, Performance)~Deluxe buckram laminated front panels with complete Pro-stitch~Pre-curved peak with 6 rows of stitching (P1)~Self cloth premium sweatband~Self cloth back strap with velcro closure (S3)","Filet Fermé en Polyester Deluxe~6 Panneaux «Contour Renforcé» (A-Class, Performance)~Panneaux avant laminés de bougran deluxe et couture complète «Pro»~Palette pré-courbée avec 6 rangées de couture (P1)~Bandeau intérieur en tissu de qualité~Attache arrière en tissu avec fermeture velcro (S3)",Page # 21 of catalogue~,Page # 21 du catalogue~,3,BL,Black,Noir,$18.00 ,$17.50 ,$17.00 ,http://www.ajmintl.com/product_style_info.aspx?mystylecode=AC0003&mycolorimg=AC0003-BL.jpg,N/A,"Deluxe Polyester Closed Mesh~6 Panel Constructed Contour (A-Class, Performance)","Filet Fermé en Polyester Deluxe~6 Panneaux «Contour Renforcé» (A-Class, Performance)"
AC0003,"Deluxe Polyester Closed Mesh~6 Panel Constructed Contour (A-Class, Performance)~Deluxe buckram laminated front panels with complete Pro-stitch~Pre-curved peak with 6 rows of stitching (P1)~Self cloth premium sweatband~Self cloth back strap with velcro closure (S3)","Filet Fermé en Polyester Deluxe~6 Panneaux «Contour Renforcé» (A-Class, Performance)~Panneaux avant laminés de bougran deluxe et couture complète «Pro»~Palette pré-courbée avec 6 rangées de couture (P1)~Bandeau intérieur en tissu de qualité~Attache arrière en tissu avec fermeture velcro (S3)",Page # 21 of catalogue~,Page # 21 du catalogue~,,NV,Navy,Bleu marine,$18.00 ,$17.50 ,$17.00 ,http://www.ajmintl.com/product_style_info.aspx?mystylecode=AC0003&mycolorimg=AC0003-NV.jpg,N/A,"Deluxe Polyester Closed Mesh~6 Panel Constructed Contour (A-Class, Performance)","Filet Fermé en Polyester Deluxe~6 Panneaux «Contour Renforcé» (A-Class, Performance)"
