ItemNo,Item Status,ItemName,Material,Description,Decorating,ColorHeading,ColorList,Category,SubCategory,MasterCartonCasePack,MasterCartonDimension-Depth,MasterCartonDimension-Height,MasterCartonDimension-Weight,MasterCartonDimension-Width,CatalogSize,MemorySize,ImprintTextAll,PackagingDetails,Disclaimers,PriceQtyCol1,PriceQtyCol2,PriceQtyCol3,PriceQtyCol4,PriceQtyCol5,PriceCanCol1,PriceCanCol2,PriceCanCol3,PriceCanCol4,PriceCanCol5,PriceHeadingType,PriceHeadingCDN,Icon_Brand_Name,Feature_1,Feature_2,Feature_3,Feature_4,Feature_5,Feature_6,Feature_7,Feature_8,Feature_9,Feature_10,Photo_Feature,Photo_1,Photo_2,Photo_3,Photo_4,Photo_5,Photo_6,Photo_7,Photo_8,Photo_9,Photo_10,Photo_11,Photo_12,Photo_13,Photo_14,Photo_15,Photo_16,Photo_17,Photo_18,Photo_19,Photo_20,Photo_21,Photo_22,Photo_23,Photo_24,Photo_25,Photo_26,Photo_27,Photo_28,Photo_29,Photo_30,Photo_Alt1,Photo_Alt2,Photo_Alt3,Photo_Alt4,Photo_Alt5,Photo_Alt6,Photo_Alt7,Photo_Alt8,Photo_Alt9,Photo_Alt10,S1,S2,S3,S4,S5,S6,S7,S8,S9,S10,S11,S12,S13,S14,S15,S16,S17,S18,S19,S20,S21,S22,S23,S24,S25,S26,S27,S28,S29,S30,MasterPageName,ItemNew,NewCatText,CategoryImageName,SampleTagColors,RecPenCatText,RecPenPriceCol1,RecPenPriceCol2,RecPenPriceCol3,RecPenPriceCol4,RecPenPriceCol5,RecPenPriceCDNCol1,RecPenPriceCDNCol2,RecPenPriceCDNCol3,RecPenPriceCDNCol4,RecPenPriceCDNCol5,CatalogDescPackaging,RecPenFilename,Callout1,Callout2,Callout3,ArtistInstructions,BrandImageName,GroupSubName,GroupName,GroupSort,CategoryShopping,SubCategoryShopping
2160-48,INLINE,Matte Laminated Non-Woven Vintage Big Grocery Tote,110g Laminated Non-Woven Polypropylene,"Organic veggies and antique kitchen utensils take center stage in this vintage print. Perfect alternative to plastic bags. Large open main compartment. Supportive bottom board. Contrasting regular polypropylene front open pocket. Matte finish. Laminated material is water-resistant and easily wipes clean. Reinforced handles and binding for added durability.  10"" handle drop height.",,Color:,Natural,Totes,Non-Woven Totes (Totes),100,16.54,18.9,26.4,14.57,"15"" H x 13"" W x 10"" L",,"Color Imprint, 4-Color Process",Bulk,,288,400,750,1000,1500,5.08,4.88,4.68,4.48,4.03,5C,CDN$,,Exclusive Design.eps,Photographixx.eps,,,,,,,,,2160-48NT_D-2.eps,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2160-48NT_A-1.eps,,,,,,,,,,Natural.eps,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L-Totes & Business Cases 4,,,TotesBusinessCases_L.eps,Color: Natural,,,,,,,,,,,,"Organic veggies and antique kitchen utensils take center stage in this vintage print. Perfect alternative to plastic bags. Large open main compartment. Supportive bottom board. Contrasting regular polypropylene front open pocket. Matte finish. Laminated material is water-resistant and easily wipes clean. Reinforced handles and binding for added durability.  10"" handle drop height. Bulk",,,,,,,Matte Laminated Non-Woven Vintage Big Grocery Tote,Matte Laminated Non-Woven Vintage Big Grocery Tote,,Bags,Totes & Business Cases
2160-50,INLINE,Laminated Non-Woven Striped Big Grocery Tote,110g Laminated Non-Woven Polypropylene,"Perfect alternative to plastic bags. Subtle striped print will make your logo pop. Large open main compartment. Supportive bottom board. Contrasting regular polypropylene front open pocket. Laminated material is water-resistant and easily wipes clean. Reinforced handles and binding for added durability. 10"" handle drop height.",,Color:,Royal,Totes,Non-Woven Totes (Totes),100,16.54,18.11,25.74,14.17,"15"" H x 13"" W x 10"" L",,"Color Imprint, 4-Color Process",Bulk,,288,400,500,1000,1500,4.92,4.72,4.52,4.32,3.9,5C,CDN$,,Exclusive Design.eps,Photographixx.eps,,,,,,,,,2160-50RYL_D.eps,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Royal.eps,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R-Totes & Business Cases 4,,,TotesBusinessCases_R.eps,Color: Royal,,,,,,,,,,,,"Perfect alternative to plastic bags. Subtle striped print will make your logo pop. Large open main compartment. Supportive bottom board. Contrasting regular polypropylene front open pocket. Laminated material is water-resistant and easily wipes clean. Reinforced handles and binding for added durability. 10"" handle drop height. Bulk",,,,,,,Laminated Non-Woven Striped Big Grocery Tote,Laminated Non-Woven Striped Big Grocery Tote,20,Bags,Totes & Business Cases
2160-55,INLINE,Laminated Non-Woven Brown Baggin' It Lunch Bag,110g Laminated Non-Woven Polypropylene,"Unique brown paper lunch-bag style reminiscent of your school cafeteria days. Main compartment with roll top and Velcro closure. Open front pocket. Laminated material is water-resistant and easily wipes clean. Contrast carry handle with 5"" drop height. Insulated with heat-sealed water-resistant lining.",,Color:,Brown,Coolers,Lunch Coolers (Coolers),100,16.54,15.75,16.72,12.99,"11"" H x 7.5"" W x 5"" L",,Color Imprint,Bulk,,288,400,750,1000,1500,5.03,4.83,4.63,4.43,3.98,5C,CDN$,,,,,,,,,,,,2160-55BR_D-2.eps,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2160-55BR_D-1.eps,,,,,,,,,,Brown.eps,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"L-Recreation, Coolers & Towels 2",,,RecreationCoolersTowels_L.eps,Color: Brown,,,,,,,,,,,,"Unique brown paper lunch-bag style reminiscent of your school cafeteria days. Main compartment with roll top and Velcro closure. Open front pocket. Laminated material is water-resistant and easily wipes clean. Contrast carry handle with 5"" drop height. Insulated with heat-sealed water-resistant lining. Bulk",,,,,,,Laminated Non-Woven Brown Baggin' It Lunch Bag,Laminated Non-Woven Brown Baggin' It Lunch Bag,20,Outdoors & Leisure,"Outdoor & Recreation, Coolers & Towels"
2160-83,INLINE,Laminated Non-Woven Lunch Bag,110g Laminated Non-Woven Polypropylene,"Zippered main compartment. Open front pocket and side mesh pocket. Rear ID space. Laminated material is water-resistant and easily wipes clean. Reinforced double handles with 5"" handle drop height. Insulated with heat-sealed water-resistant lining.",,Colors:,"Black, Lime, Red or Royal",Coolers,Lunch Coolers (Coolers),100,21.26,14.17,19.8,13.78,"10.5"" H x 5"" W x 9.25"" L",,Color Imprint,Bulk,,288,400,500,1000,1500,5.37,5.15,4.95,4.72,4.25,5C,CDN$,,,,,,,,,,,,2160-83LM_D-2.eps,2160-83RD_D.eps,2160-83RYL_D.eps,2160-83BK_D.eps,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Black.eps,Lime.eps,Red.eps,Royal.eps,,,,,,,,,,,,,,,,,,,,,,,,,,,"R-Recreation, Coolers & Towels 3",,,RecreationCoolersTowels_R.eps,"Colors: Black, Lime, Red or Royal",,,,,,,,,,,,"Zippered main compartment. Open front pocket and side mesh pocket. Rear ID space. Laminated material is water-resistant and easily wipes clean. Reinforced double handles with 5"" handle drop height. Insulated with heat-sealed water-resistant lining. Bulk",,,,,,,Laminated Non-Woven Lunch Bag,Laminated Non-Woven Lunch Bag,20,Outdoors & Leisure,"Outdoor & Recreation, Coolers & Towels"
2170-21,INLINE,Color Dip Dual Compartment Lunch Cooler,600d PolyCanvas,"Part of the Split Decision Trend Collection. Right on trend, this cooler is dipped in bright and fresh colors; perfect for health and wellness events. Zippered main compartment. Bottom zippered compartment holds your food storage containers for ideal lunch organization. Zippered front pocket. Die-cut carry handles. Insulated PEVA lining.",,Colors:,"Black, Lime, Red, Royal or Turquoise",Coolers,Lunch Coolers (Coolers),25,19.69,16.93,15.84,11.02,"12.5"" H x 9"" W x 6"" L",,"Stamping, Color Imprint, 4-Color Process, Embroidery, Epoxy Dome",Bulk,,48,150,300,450,600,16.18,15.53,14.9,14.25,12.83,5C,CDN$,,Exclusive Design.eps,Photographixx.eps,,,,,,,,,2170-21TQ_D-3.eps,2170-21RD_D-1.eps,2170-21BK_D-1.eps,2170-21LM_D-1.eps,2170-21RYL_D-1.eps,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Black.eps,Lime.eps,Red.eps,Royal.eps,Turquoise.eps,,,,,,,,,,,,,,,,,,,,,,,,,,"R-Recreation, Coolers & Towels 3",,,RecreationCoolersTowels_R.eps,"Colors: Black, Lime, Red, Royal or Turquoise",,,,,,,,,,,,"Part of the Split Decision Trend Collection. Right on trend, this cooler is dipped in bright and fresh colors; perfect for health and wellness events. Zippered main compartment. Bottom zippered compartment holds your food storage containers for ideal lunch organization. Zippered front pocket. Die-cut carry handles. Insulated PEVA lining. Bulk",,,,,,,Color Dip Dual Compartment Lunch Cooler,Color Dip Dual Compartment Lunch Cooler,20,Outdoors & Leisure,"Outdoor & Recreation, Coolers & Towels"
2180-01,INLINE,Budget Lunch Cooler,210d Polyester,Perfect for a budget health or wellness event. Zippered main compartment. Front pocket. Top carry handle. Insulated PEVA lining.,,Colors:,"Black, Red or Royal",Coolers,Lunch Coolers (Coolers),100,20.47,13.78,15.4,14.17,"6"" H x 8"" W x 6"" L",,"Stamping, Color Imprint, 4-Color Process",Bulk,,288,400,750,1000,1500,4.83,4.63,4.45,4.25,3.83,5C,CDN$,,Photographixx.eps,,,,,,,,,,2180-01RD_D-2.eps,2180-01BK_D-1.eps,2180-01RYL_D-1.eps,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Black.eps,Red.eps,Royal.eps,,,,,,,,,,,,,,,,,,,,,,,,,,,,"L-Recreation, Coolers & Towels 2",,,RecreationCoolersTowels_L.eps,"Colors: Black, Red or Royal",,,,,,,,,,,,Perfect for a budget health or wellness event. Zippered main compartment. Front pocket. Top carry handle. Insulated PEVA lining. Bulk,,,,,,,Budget Lunch Cooler,Budget Lunch Cooler,20,,
2180-05,INLINE,Peak Lunch Cooler Bag,210d Polyester,"Inspired by sport duffels, this lunch cooler has unique air-mesh accents and trim. Open main compartment with large U-shaped zippered flap closure.  Front pocket with Velcro closure and clear rear ID window. Side mesh pocket. Top carry handle. Insulated PEVA lining.",,Colors:,Red or Royal,Coolers,Lunch Coolers (Coolers),50,19.49,16.93,12.36,11.81,"8"" H x 9"" W x 6"" L",,"Color Imprint, 4-Color Process, Full Color",Bulk,,60,150,300,450,600,10.07,9.67,9.27,8.87,7.98,5C,CDN$,,Exclusive Design.eps,Photographixx.eps,,,,,,,,,2180-05RD_D-1.eps,2180-05RYL_D-2.eps,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Red.eps,Royal.eps,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"R-Recreation, Coolers & Towels 3",Yes,New ,RecreationCoolersTowels_R.eps,Colors: Red or Royal,,,,,,,,,,,,"Inspired by sport duffels, this lunch cooler has unique air-mesh accents and trim. Open main compartment with large U-shaped zippered flap closure.  Front pocket with Velcro closure and clear rear ID window. Side mesh pocket. Top carry handle. Insulated PEVA lining. Bulk",,,,,,,Peak Lunch Cooler Bag,Peak Lunch Cooler Bag,20,Outdoors & Leisure,"Outdoor & Recreation, Coolers & Towels"
2180-06,INLINE,Stay Puff Lunch Cooler Bag,210d Polyester,"Inspired by puffy sport coats, this lunch cooler features contrast side stitching for a quilted look. Open main compartment with top zip closure. Open front pocket and side mesh pocket. Unique top handle clips in place so you can securely fasten it to another bag. Insulated PEVA lining.",,Colors:,Gray or Royal,Coolers,Lunch Coolers (Coolers),50,19.29,18.9,13.46,11.42,"8"" H x 10.25"" W x 6"" L",,"Color Imprint, 4-Color Process",Bulk,,60,150,300,450,600,10.82,10.37,9.95,9.53,8.58,5C,CDN$,,Exclusive Design.eps,Photographixx.eps,,,,,,,,,2180-06RYL_D-1.eps,2180-06GY_D-2.eps,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gray.eps,Royal.eps,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"L-Recreation, Coolers & Towels 3",Yes,New ,RecreationCoolersTowels_L.eps,Colors: Gray or Royal,,,,,,,,,,,,"Inspired by puffy sport coats, this lunch cooler features contrast side stitching for a quilted look. Open main compartment with top zip closure. Open front pocket and side mesh pocket. Unique top handle clips in place so you can securely fasten it to another bag. Insulated PEVA lining. Bulk",,,,,,,Stay Puff Lunch Cooler Bag,Stay Puff Lunch Cooler Bag,20,Outdoors & Leisure,"Outdoor & Recreation, Coolers & Towels"
2180-12,INLINE,Express Compu-Case,600d PolyCanvas and Nylon accents,"Holds most 15"" laptops. Main compartment includes built-in laptop sleeve. Front zippered pleated pocket with full interior organization. Side mesh pocket. Adjustable shoulder strap and two carry handles.",,Color:,Black,Business Cases,Compu-Cases (Business Cases),12,18.9,12.2,13.2,13.78,"12"" H x 15.5"" W x 4"" L",,"Stamping, Color Imprint, 4-Color Process, Embroidery, Epoxy Dome",Bulk,,48,150,300,450,600,21.82,20.95,20.08,19.22,17.32,5C,CDN$,,Photographixx.eps,15 Laptop.eps,,,,,,,,,2180-12BK_D.eps,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2180-12BK_D-2.eps,,,,,,,,,,Black.eps,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R-Tech Bags  3,,,TechBags_R.eps,Color: Black,,,,,,,,,,,,"Holds most 15"" laptops. Main compartment includes built-in laptop sleeve. Front zippered pleated pocket with full interior organization. Side mesh pocket. Adjustable shoulder strap and two carry handles. Bulk",,,,,,,Express Compu-Case,Express Compu-Case,20,Bags,Tech Bags 
2190-04,INLINE,Square Convention Tote,600d PolyCanvas,"Great for tradeshows, conventions and business meetings. Open main compartment. D-ring and front pockets for pens and business cards. Side elastic mesh pocket. Gusseted side pocket. 13"" handle drop height.",,Color:,Royal,Totes,Totes (Totes),50,18.11,9.06,26.4,17.72,"15"" H x 13"" W x 3.5"" L",,"Stamping, Color Imprint, 4-Color Process, Epoxy Dome",Bulk,,96,150,300,450,600,9.68,9.32,8.93,8.53,7.7,5C,CDN$,,Photographixx.eps,,,,,,,,,,2190-04GY_D-1.eps,2190-04RYL_D-1.eps,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Royal.eps,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L-Totes & Business Cases 4,,,TotesBusinessCases_L.eps,Color: Royal,,,,,,,,,,,,"Great for tradeshows, conventions and business meetings. Open main compartment. D-ring and front pockets for pens and business cards. Side elastic mesh pocket. Gusseted side pocket. 13"" handle drop height. Bulk",,,,,,,Square Convention Tote,Square Convention Tote,20,Bags,Totes & Business Cases
2200-30,INLINE,Colorband Carry-All Tote,600d PolyCanvas,"Wider style perfect for tradeshows, conventions, and business meetings. Open main compartment. 11"" handle drop height.",,Colors:,Red or Royal,Totes,Totes (Totes),48,18.9,12.6,24.2,14.17,"12.5"" H x 17"" W x 4"" L",,"Stamping, Color Imprint, 4-Color Process, Embroidery, Epoxy Dome",Bulk,,96,150,300,450,600,8.88,8.53,8.18,7.82,7.05,5C,CDN$,,Photographixx.eps,,,,,,,,,,2200-30RYL_D.eps,2200-30RD_D-4.eps,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Red.eps,Royal.eps,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L-Totes & Business Cases 4,,,TotesBusinessCases_L.eps,Colors: Red or Royal,,,,,,,,,,,,"Wider style perfect for tradeshows, conventions, and business meetings. Open main compartment. 11"" handle drop height. Bulk",,,,,,,Colorband Carry-All Tote,Colorband Carry-All Tote,20,Bags,Totes & Business Cases
2200-66,INLINE,Steel Threads Acrylic Identification Tag,BrushAlum,Secures with metal cord. Holds standard business card.,,Colors:,GiftBox or Gray,Travel Gifts,Travel Accessories (Travel Gifts),96,16.18,10.82,20.06,12.63,"2.25"" H x 4.25"" W x .25"" L",,"Color Imprint, Epoxy Dome",1-piece white gift box,,48,150,300,450,600,14.6,14.03,13.45,12.88,11.6,5C,CDN$,,,,,,,,,,,,2200-66GY_D-2.eps,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2200-66GY_D-1.eps,,,,,,,,,,GiftBox.eps,Gray.eps,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L-Luggage & Travel Gifts 3,,,LuggageTravelGifts_L.eps,Colors: GiftBox or Gray,,,,,,,,,,,,Secures with metal cord. Holds standard business card. 1-piece white gift box,,,,,,,Steel Threads Acrylic Identification Tag,Steel Threads Acrylic Identification Tag,20,"Drinkware, Home & Travel",Luggage & Travel Gifts
2230-07,INLINE,Evolution Recycled JournalBook™,Recycled Cardboard,100 sheets of lined recycled paper with recycling symbol printed on each page. Elastic pen loop. Elastic closure. Includes important contacts page and calendar.,,Colors:,Black or Royal,Journalbooks,Spiral (Journalbooks),36,14.57,8.86,19.8,12.99,"7"" H x 5.62"" W x .62"" L",,"Stamping, Epoxy Dome",Bulk,,144,250,400,600,1000,6.85,6.57,6.3,6.03,5.43,5C,CDN$,JournalBooks.eps,Eco Friendly.eps,,,,,,,,,,2230-07BK_D.eps,2230-07RYL_D.eps,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Black.eps,Royal.eps,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R-Journals 3,,,Journals_R.eps,Colors: Black or Royal,2230-07 + Recommended pen 1055-28,5.7,5.5,5.3,5.1,4.66,7.65,7.37,7.1,6.83,6.23,100 sheets of lined recycled paper with recycling symbol printed on each page. Elastic pen loop. Elastic closure. Includes important contacts page and calendar. Bulk,,,,,,JournalBooks.eps,Evolution Recycled JournalBook™,Evolution Recycled JournalBook™,20,Office,Journals
2230-09,INLINE,Evolution Large Recycled JournalBook™,Recycled Cardboard,70 sheets of lined recycled paper. Elastic closure. Elastic pen loop. Includes important contacts sheet and calendar.,,Color:,Black,Journalbooks,Spiral (Journalbooks),32,10.38,8.75,32.93,17,"10"" H x 7"" W x .5"" L",,"Stamping, Epoxy Dome",Bulk,,72,150,300,450,600,10.77,10.35,9.93,9.48,8.55,5C,CDN$,JournalBooks.eps,Eco Friendly.eps,Made in the USA.eps,,,,,,,,,2230-09BK_D.eps,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Black.eps,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R-Journals 3,,,Journals_R.eps,Color: Black,2230-09 + Recommended pen 1055-28,8.6,8.28,7.96,7.65,6.96,11.57,11.15,10.73,10.28,9.35,70 sheets of lined recycled paper. Elastic closure. Elastic pen loop. Includes important contacts sheet and calendar. Bulk,,,,,,JournalBooks.eps,Evolution Large Recycled JournalBook™,Evolution Large Recycled JournalBook™,20,Office,Journals
2301-10,INLINE,Great White Convention Tote,600d PolyCanvas,"Part of the Split Decision Trend Collection. Fresh budget tote style for tradeshows, conventions, and business meetings features refreshing hues and the popular color dip trend. Open main compartment. Pen loop. 12"" handle drop height.",,Colors:,"Black, Red or Royal",Totes,Totes (Totes),50,16.54,7.87,18.7,15.75,"16"" H x 14"" W x 3"" L",,"Stamping, Color Imprint, 4-Color Process, Embroidery, Epoxy Dome",Bulk,,144,250,400,600,1000,5.37,5.15,4.95,4.72,4.25,5C,CDN$,,Exclusive Design.eps,Photographixx.eps,,,,,,,,,2301-10LM_D-3.eps,2301-10BK_D-1.eps,2301-10RD_D-1.eps,2301-10RYL_D-1.eps,2301-10PP_D-1.eps,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Black.eps,Red.eps,Royal.eps,,,,,,,,,,,,,,,,,,,,,,,,,,,,L-Totes & Business Cases 4,,,TotesBusinessCases_L.eps,"Colors: Black, Red or Royal",,,,,,,,,,,,"Part of the Split Decision Trend Collection. Fresh budget tote style for tradeshows, conventions, and business meetings features refreshing hues and the popular color dip trend. Open main compartment. Pen loop. 12"" handle drop height. Bulk",,,,,,,Great White Convention Tote,Great White Convention Tote,20,Bags,Totes & Business Cases
2301-14,INLINE,Chambray Foldover Tablet Tote,600d PolyCanvas,"Part of the Fade Away Trend Collection, fashionable fold-over style with on-trend chambray print makes this tote the perfect choice for the stylish business man or woman. Open main compartment folds over with Velcro flap closure. Open front pocket with Velcro closure is the perfect size to hold most iPads, tablets and eReaders in their cases. Side features a hidden zippered bottle or valuables pocket. Adjustable shoulder strap for cross-body wear.",,Colors:,Blue or Brown,Totes,Totes (Totes),48,18.5,11.81,28.07,15.35,"14.25"" H x 15"" W x 3.5"" L",,"Color Imprint, 4-Color Process, Epoxy Dome",Bulk,,48,150,300,450,600,19.42,18.65,17.87,17.08,15.4,5C,CDN$,,Exclusive Design.eps,Photographixx.eps,iPad.eps,,,,,,,,2301-14BL_D-1.eps,2301-14BR_D-3.eps,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Blue.eps,Brown.eps,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R-Totes & Business Cases 3,,,TotesBusinessCases_R.eps,Colors: Blue or Brown,,,,,,,,,,,,"Part of the Fade Away Trend Collection, fashionable fold-over style with on-trend chambray print makes this tote the perfect choice for the stylish business man or woman. Open main compartment folds over with Velcro flap closure. Open front pocket with Velcro closure is the perfect size to hold most iPads, tablets and eReaders in their cases. Side features a hidden zippered bottle or valuables pocket. Adjustable shoulder strap for cross-body wear. Bulk",,,,,,,Chambray Foldover Tablet Tote,Chambray Foldover Tablet Tote,20,Bags,Totes & Business Cases
2301-15,INLINE,Cape May Convention Tote,600d PolyCanvas,"Part of the In Print Trend Collection, take a nautical spin with this tradeshow tote that features an on-trend preppy striped print. Open main compartment. Pen loop. 12"" handle drop height.",,Color:,Navy,Totes,Totes (Totes),50,16.54,7.87,18.7,15.75,"16"" H x 14"" W x 3"" L",,"Stamping, Color Imprint, 4-Color Process, Embroidery, Epoxy Dome",Bulk,,144,250,400,600,1000,6.03,5.78,5.57,5.32,4.78,5C,CDN$,,Exclusive Design.eps,Photographixx.eps,,,,,,,,,2301-15RD_D-5.eps,2301-15NY_D-2.eps,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Navy.eps,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R-Totes & Business Cases 4,,,TotesBusinessCases_R.eps,Color: Navy,,,,,,,,,,,,"Part of the In Print Trend Collection, take a nautical spin with this tradeshow tote that features an on-trend preppy striped print. Open main compartment. Pen loop. 12"" handle drop height. Bulk",,,,,,,Cape May Convention Tote,Cape May Convention Tote,20,Bags,Totes & Business Cases
2301-16,INLINE,Game Day Carry-All Tote,600d PolyCanvas,"As part of Leed's exclusive Game Day Collection, this tote is ideal for sporting and outdoor events. Inspired by sports jerseys and offered in your team's colors. Open main compartment. Open front pocket with Velcro closure. Two large side pockets. D-ring. 10.5"" handle drop height.",,Colors:,"Black, Navy, Purple or Royal",Totes,Totes (Totes),50,20.87,13.78,30.8,13.78,"12.5"" H x 17"" W x 4.5"" L",,"Stamping, Color Imprint, 4-Color Process, Embroidery, Epoxy Dome",Bulk,,48,150,300,450,600,12.57,12.08,11.57,11.08,9.98,5C,CDN$,,Photographixx.eps,,,,,,,,,,2301-16RYL_D-3.eps,2301-16PP_D-1.eps,2301-16NY_D-1.eps,2301-16BK_D-1.eps,,,,,,,,,,,,,,,,,,,,,,,,,,,,2301-16RD_D-1.eps,,,,,,,,,,Black.eps,Navy.eps,Purple.eps,Royal.eps,,,,,,,,,,,,,,,,,,,,,,,,,,,R-Totes & Business Cases 4,,,TotesBusinessCases_R.eps,"Colors: Black, Navy, Purple or Royal",,,,,,,,,,,,"As part of Leed's exclusive Game Day Collection, this tote is ideal for sporting and outdoor events. Inspired by sports jerseys and offered in your team's colors. Open main compartment. Open front pocket with Velcro closure. Two large side pockets. D-ring. 10.5"" handle drop height. Bulk",,,,,,,Game Day Carry-All Tote,Game Day Carry-All Tote,20,Bags,Totes & Business Cases
2301-18,INLINE,Chevron Oversized Carry-All Tote,600d PolyCanvas,"Part of the In Print Trend Collection, the on-trend chevron print combined with the versatile size of this tote makes it perfect for traveling, vacations, and other outdoor events. Very large open main compartment. Tote features wire rim that gives bag its shape and sturdiness. 14"" handle drop height.",,Colors:,"Black, Lime, Red, Royal or Turquoise",Totes,Totes (Totes),30,22.44,8.27,24.86,13.39,"12"" H x 20.5"" W x 9"" L",,"Color Imprint, 4-Color Process, Embroidery, Epoxy Dome, Stamping",Bulk,,48,150,300,450,600,18.07,17.35,16.65,15.92,14.35,5C,CDN$,,Photographixx.eps,,,,,,,,,,2301-18LM_D-3.eps,2301-18TQ_D-2.eps,2301-18RYL_D-2.eps,2301-18BK_D-2.eps,2301-18RD_D-2.eps,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Black.eps,Lime.eps,Red.eps,Royal.eps,Turquoise.eps,,,,,,,,,,,,,,,,,,,,,,,,,,R-Totes & Business Cases 4,,,TotesBusinessCases_R.eps,"Colors: Black, Lime, Red, Royal or Turquoise",,,,,,,,,,,,"Part of the In Print Trend Collection, the on-trend chevron print combined with the versatile size of this tote makes it perfect for traveling, vacations, and other outdoor events. Very large open main compartment. Tote features wire rim that gives bag its shape and sturdiness. 14"" handle drop height. Bulk",,,,,,,Chevron Oversized Carry-All Tote,Chevron Oversized Carry-All Tote,20,Bags,Totes & Business Cases
